Datetime,Info
2024-06-07 04:58:00,dec-start-outch512-inch448-facttucker-r0.1-wh6-ind1s
2024-06-07 05:11:27,dec-end-outch512-inch448-facttucker-r0.1-wh6-ind1s
2024-06-07 05:13:00,dec-start-outch512-inch448-facttucker-r0.1-wh6-ind2s
2024-06-07 05:26:10,dec-end-outch512-inch448-facttucker-r0.1-wh6-ind2s
2024-06-07 05:28:00,dec-start-outch512-inch448-facttucker-r0.25-wh6-ind1s
2024-06-07 05:51:38,dec-end-outch512-inch448-facttucker-r0.25-wh6-ind1s
2024-06-07 05:53:00,dec-start-outch512-inch448-facttucker-r0.25-wh6-ind2s
2024-06-07 06:16:39,dec-end-outch512-inch448-facttucker-r0.25-wh6-ind2s
2024-06-07 06:18:00,dec-start-outch512-inch448-facttucker-r0.5-wh6-ind1s
2024-06-07 06:58:15,dec-end-outch512-inch448-facttucker-r0.5-wh6-ind1s
2024-06-07 07:00:00,dec-start-outch512-inch448-facttucker-r0.5-wh6-ind2s
2024-06-07 07:40:12,dec-end-outch512-inch448-facttucker-r0.5-wh6-ind2s
2024-06-07 07:42:00,dec-start-outch512-inch448-facttucker-r0.75-wh6-ind1s
2024-06-07 08:41:14,dec-end-outch512-inch448-facttucker-r0.75-wh6-ind1s
2024-06-07 08:43:00,dec-start-outch512-inch448-facttucker-r0.75-wh6-ind2s
2024-06-07 09:42:09,dec-end-outch512-inch448-facttucker-r0.75-wh6-ind2s
2024-06-07 09:44:00,dec-start-outch512-inch448-facttucker-r0.9-wh6-ind1s
2024-06-07 10:56:01,dec-end-outch512-inch448-facttucker-r0.9-wh6-ind1s
2024-06-07 10:58:01,dec-start-outch512-inch448-facttucker-r0.9-wh6-ind2s
2024-06-07 12:12:12,dec-end-outch512-inch448-facttucker-r0.9-wh6-ind2s
2024-06-07 12:14:00,dec-start-outch512-inch448-facttucker-r0.1-wh8-ind1s
2024-06-07 12:37:05,dec-end-outch512-inch448-facttucker-r0.1-wh8-ind1s
2024-06-07 12:39:01,dec-start-outch512-inch448-facttucker-r0.1-wh8-ind2s
2024-06-07 13:02:07,dec-end-outch512-inch448-facttucker-r0.1-wh8-ind2s
2024-06-07 13:04:00,dec-start-outch512-inch448-facttucker-r0.25-wh8-ind1s
2024-06-07 13:42:28,dec-end-outch512-inch448-facttucker-r0.25-wh8-ind1s
2024-06-07 13:44:00,dec-start-outch512-inch448-facttucker-r0.25-wh8-ind2s
2024-06-07 14:22:26,dec-end-outch512-inch448-facttucker-r0.25-wh8-ind2s
2024-06-07 14:24:00,dec-start-outch512-inch448-facttucker-r0.5-wh8-ind1s
2024-06-07 15:28:12,dec-end-outch512-inch448-facttucker-r0.5-wh8-ind1s
2024-06-07 15:30:00,dec-start-outch512-inch448-facttucker-r0.5-wh8-ind2s
2024-06-07 16:34:21,dec-end-outch512-inch448-facttucker-r0.5-wh8-ind2s
2024-06-07 16:36:00,dec-start-outch512-inch448-facttucker-r0.75-wh8-ind1s
2024-06-07 18:08:22,dec-end-outch512-inch448-facttucker-r0.75-wh8-ind1s
2024-06-07 18:10:00,dec-start-outch512-inch448-facttucker-r0.75-wh8-ind2s
2024-06-07 19:42:20,dec-end-outch512-inch448-facttucker-r0.75-wh8-ind2s
2024-06-07 19:44:00,dec-start-outch512-inch448-facttucker-r0.9-wh8-ind1s
2024-06-07 21:32:32,dec-end-outch512-inch448-facttucker-r0.9-wh8-ind1s
2024-06-07 21:34:00,dec-start-outch512-inch448-facttucker-r0.9-wh8-ind2s
2024-06-07 23:22:33,dec-end-outch512-inch448-facttucker-r0.9-wh8-ind2s
