Datetime,Info
2024-06-08 00:43:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern1-ind0s
2024-06-08 00:47:05,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel1-ind0s
2024-06-08 00:49:01,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern1-ind1s
2024-06-08 00:53:06,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel1-ind1s
2024-06-08 00:55:00,dec-start-outch512-inch384-facttucker-r0.25-wh4-kern1-ind2s
2024-06-08 00:59:06,dec-end-outch512-inch384-facttucker-r0.25-wh4-kernel1-ind2s
2024-06-08 01:01:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern1-ind0s
2024-06-08 01:06:23,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel1-ind0s
2024-06-08 01:08:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern1-ind1s
2024-06-08 01:13:23,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel1-ind1s
2024-06-08 01:15:00,dec-start-outch512-inch384-facttucker-r0.5-wh4-kern1-ind2s
2024-06-08 01:20:22,dec-end-outch512-inch384-facttucker-r0.5-wh4-kernel1-ind2s
2024-06-08 01:22:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern1-ind0s
2024-06-08 01:28:23,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel1-ind0s
2024-06-08 01:30:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern1-ind1s
2024-06-08 01:36:21,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel1-ind1s
2024-06-08 01:38:00,dec-start-outch512-inch384-facttucker-r0.75-wh4-kern1-ind2s
2024-06-08 01:44:21,dec-end-outch512-inch384-facttucker-r0.75-wh4-kernel1-ind2s
2024-06-08 01:46:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern1-ind0s
2024-06-08 01:53:22,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel1-ind0s
2024-06-08 01:55:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern1-ind1s
2024-06-08 02:02:23,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel1-ind1s
2024-06-08 02:04:00,dec-start-outch512-inch384-facttucker-r0.9-wh4-kern1-ind2s
2024-06-08 02:11:22,dec-end-outch512-inch384-facttucker-r0.9-wh4-kernel1-ind2s
2024-06-08 02:13:00,dec-start-outch512-inch384-facttucker-r0.1-wh4-kern3-ind0s
